43.0, 33.0, 33.0, 0.0, 43.0, 0.0, 33.0, 0.0, 85.0, 60.0, 116.0, 93.0, 116.0, 109.0, 116.0, 116.0, 93.0, 85.0, 109.0, 100.0, 93.0, 100.0, 109.0, 93.0, 93.0, 85.0, 116.0, 93.0, 116.0, 100.0, 109.0, 93.0, 85.0, 51.0, 93.0, 93.0, 116.0, 93.0, 109.0, 76.0, 93.0, 60.0, 85.0, 76.0, 43.0, 25.0, 60.0, 0.0, 93.0, 51.0, 
25.0, 33.0, 51.0, 0.0, 25.0, 0.0, 0.0, 43.0, 93.0, 100.0, 109.0, 116.0, 116.0, 134.0, 100.0, 109.0, 100.0, 85.0, 100.0, 109.0, 100.0, 109.0, 116.0, 116.0, 125.0, 116.0, 109.0, 109.0, 100.0, 116.0, 125.0, 116.0, 100.0, 85.0, 68.0, 93.0, 100.0, 109.0, 109.0, 109.0, 100.0, 109.0, 93.0, 60.0, 76.0, 60.0, 25.0, 0.0, 0.0, 43.0, 
43.0, 43.0, 43.0, 0.0, 33.0, 0.0, 43.0, 68.0, 109.0, 109.0, 116.0, 116.0, 8.0, 93.0, 109.0, 100.0, 109.0, 93.0, 116.0, 116.0, 116.0, 116.0, 116.0, 116.0, 8.0, 116.0, 8.0, 116.0, 134.0, 93.0, 116.0, 93.0, 109.0, 93.0, 93.0, 68.0, 85.0, 116.0, 8.0, 93.0, 85.0, 93.0, 109.0, 93.0, 93.0, 68.0, 43.0, 25.0, 85.0, 68.0, 
25.0, 43.0, 25.0, 0.0, 25.0, 0.0, 43.0, 85.0, 109.0, 93.0, 100.0, 134.0, 109.0, 109.0, 100.0, 109.0, 100.0, 109.0, 100.0, 109.0, 109.0, 109.0, 116.0, 109.0, 109.0, 116.0, 116.0, 109.0, 109.0, 116.0, 100.0, 85.0, 100.0, 116.0, 100.0, 85.0, 76.0, 93.0, 100.0, 109.0, 109.0, 85.0, 76.0, 60.0, 85.0, 85.0, 43.0, 0.0, 0.0, 60.0, 
33.0, 51.0, 68.0, 0.0, 43.0, 0.0, 60.0, 68.0, 116.0, 100.0, 116.0, 116.0, 116.0, 100.0, 109.0, 100.0, 109.0, 100.0, 116.0, 93.0, 116.0, 100.0, 134.0, 116.0, 8.0, 116.0, 134.0, 116.0, 116.0, 109.0, 116.0, 93.0, 109.0, 100.0, 134.0, 93.0, 116.0, 100.0, 109.0, 93.0, 8.0, 60.0, 85.0, 43.0, 68.0, 60.0, 109.0, 43.0, 43.0, 0.0, 
25.0, 60.0, 68.0, 0.0, 25.0, 0.0, 60.0, 68.0, 116.0, 109.0, 116.0, 116.0, 116.0, 100.0, 100.0, 109.0, 100.0, 100.0, 116.0, 93.0, 116.0, 109.0, 134.0, 116.0, 134.0, 116.0, 125.0, 116.0, 116.0, 116.0, 116.0, 93.0, 100.0, 109.0, 125.0, 93.0, 116.0, 100.0, 109.0, 93.0, 8.0, 68.0, 76.0, 43.0, 51.0, 68.0, 109.0, 43.0, 43.0, 25.0, 
0.0, 60.0, 60.0, 25.0, 60.0, 33.0, 33.0, 43.0, 109.0, 116.0, 109.0, 116.0, 109.0, 93.0, 109.0, 93.0, 109.0, 109.0, 116.0, 116.0, 134.0, 134.0, 134.0, 125.0, 134.0, 134.0, 134.0, 116.0, 134.0, 109.0, 116.0, 116.0, 109.0, 60.0, 8.0, 100.0, 85.0, 93.0, 134.0, 8.0, 109.0, 93.0, 109.0, 68.0, 33.0, 0.0, 68.0, 43.0, 33.0, 43.0, 
0.0, 0.0, 51.0, 0.0, 43.0, 68.0, 25.0, 0.0, 85.0, 116.0, 116.0, 109.0, 125.0, 93.0, 100.0, 100.0, 109.0, 116.0, 125.0, 116.0, 8.0, 134.0, 100.0, 100.0, 134.0, 116.0, 125.0, 109.0, 125.0, 116.0, 116.0, 109.0, 125.0, 60.0, 125.0, 125.0, 93.0, 116.0, 125.0, 109.0, 125.0, 116.0, 116.0, 85.0, 60.0, 43.0, 0.0, 76.0, 33.0, 0.0, 
33.0, 25.0, 43.0, 43.0, 33.0, 33.0, 43.0, 33.0, 68.0, 100.0, 116.0, 109.0, 8.0, 93.0, 93.0, 109.0, 116.0, 109.0, 116.0, 109.0, 8.0, 125.0, 33.0, 68.0, 116.0, 125.0, 134.0, 116.0, 134.0, 116.0, 109.0, 109.0, 134.0, 100.0, 109.0, 134.0, 109.0, 100.0, 134.0, 109.0, 134.0, 85.0, 85.0, 76.0, 93.0, 60.0, 43.0, 0.0, 85.0, 0.0, 
0.0, 33.0, 0.0, 68.0, 51.0, 0.0, 51.0, 43.0, 51.0, 93.0, 116.0, 116.0, 116.0, 93.0, 93.0, 93.0, 125.0, 109.0, 125.0, 116.0, 8.0, 125.0, 76.0, 85.0, 116.0, 116.0, 134.0, 116.0, 125.0, 109.0, 116.0, 116.0, 125.0, 93.0, 85.0, 116.0, 116.0, 116.0, 100.0, 93.0, 116.0, 109.0, 109.0, 93.0, 76.0, 43.0, 43.0, 0.0, 51.0, 43.0, 
0.0, 0.0, 0.0, 68.0, 60.0, 0.0, 60.0, 43.0, 60.0, 93.0, 116.0, 116.0, 116.0, 93.0, 93.0, 93.0, 134.0, 109.0, 134.0, 116.0, 8.0, 116.0, 85.0, 76.0, 116.0, 116.0, 8.0, 116.0, 134.0, 109.0, 116.0, 116.0, 134.0, 93.0, 93.0, 116.0, 116.0, 116.0, 116.0, 93.0, 116.0, 109.0, 116.0, 93.0, 85.0, 43.0, 43.0, 0.0, 60.0, 43.0, 
0.0, 0.0, 25.0, 0.0, 25.0, 68.0, 51.0, 43.0, 60.0, 93.0, 125.0, 85.0, 125.0, 116.0, 100.0, 109.0, 116.0, 116.0, 125.0, 109.0, 125.0, 134.0, 125.0, 116.0, 125.0, 116.0, 125.0, 109.0, 125.0, 116.0, 100.0, 109.0, 116.0, 93.0, 93.0, 109.0, 60.0, 85.0, 93.0, 116.0, 116.0, 109.0, 76.0, 85.0, 76.0, 60.0, 25.0, 33.0, 51.0, 33.0, 
33.0, 0.0, 33.0, 0.0, 43.0, 25.0, 68.0, 0.0, 68.0, 76.0, 109.0, 109.0, 134.0, 109.0, 116.0, 93.0, 116.0, 116.0, 116.0, 116.0, 8.0, 109.0, 134.0, 116.0, 8.0, 125.0, 134.0, 116.0, 8.0, 100.0, 116.0, 93.0, 116.0, 93.0, 93.0, 8.0, 68.0, 85.0, 134.0, 116.0, 8.0, 93.0, 109.0, 68.0, 85.0, 60.0, 68.0, 43.0, 43.0, 43.0, 
25.0, 0.0, 25.0, 33.0, 25.0, 43.0, 51.0, 60.0, 51.0, 68.0, 93.0, 109.0, 100.0, 109.0, 100.0, 109.0, 100.0, 109.0, 109.0, 109.0, 125.0, 116.0, 125.0, 116.0, 125.0, 116.0, 125.0, 116.0, 125.0, 93.0, 100.0, 109.0, 100.0, 68.0, 100.0, 116.0, 51.0, 116.0, 125.0, 109.0, 116.0, 116.0, 100.0, 60.0, 51.0, 60.0, 43.0, 60.0, 51.0, 43.0, 
60.0, 33.0, 33.0, 0.0, 33.0, 33.0, 109.0, 43.0, 85.0, 43.0, 85.0, 93.0, 116.0, 109.0, 116.0, 93.0, 109.0, 109.0, 116.0, 116.0, 116.0, 116.0, 116.0, 116.0, 134.0, 116.0, 134.0, 116.0, 116.0, 93.0, 109.0, 93.0, 116.0, 85.0, 116.0, 93.0, 85.0, 93.0, 116.0, 76.0, 85.0, 60.0, 109.0, 68.0, 68.0, 60.0, 68.0, 25.0, 60.0, 43.0, 
51.0, 33.0, 25.0, 0.0, 33.0, 33.0, 100.0, 33.0, 76.0, 43.0, 76.0, 100.0, 109.0, 109.0, 116.0, 100.0, 109.0, 109.0, 116.0, 109.0, 109.0, 116.0, 116.0, 109.0, 125.0, 116.0, 125.0, 116.0, 116.0, 93.0, 100.0, 100.0, 109.0, 85.0, 100.0, 93.0, 85.0, 93.0, 116.0, 85.0, 85.0, 60.0, 100.0, 60.0, 60.0, 60.0, 68.0, 33.0, 60.0, 43.0, 
43.0, 25.0, 0.0, 25.0, 43.0, 0.0, 33.0, 76.0, 60.0, 76.0, 68.0, 93.0, 109.0, 100.0, 109.0, 93.0, 93.0, 100.0, 109.0, 100.0, 116.0, 116.0, 116.0, 116.0, 116.0, 100.0, 109.0, 100.0, 109.0, 100.0, 109.0, 100.0, 109.0, 76.0, 85.0, 76.0, 85.0, 100.0, 60.0, 60.0, 93.0, 51.0, 60.0, 93.0, 68.0, 51.0, 60.0, 43.0, 43.0, 33.0, 
25.0, 33.0, 43.0, 0.0, 25.0, 43.0, 60.0, 33.0, 68.0, 68.0, 76.0, 68.0, 116.0, 68.0, 109.0, 93.0, 100.0, 93.0, 109.0, 93.0, 100.0, 109.0, 116.0, 109.0, 116.0, 109.0, 109.0, 93.0, 100.0, 100.0, 93.0, 93.0, 100.0, 93.0, 93.0, 68.0, 100.0, 68.0, 93.0, 68.0, 125.0, 68.0, 51.0, 43.0, 60.0, 60.0, 68.0, 43.0, 43.0, 33.0, 
33.0, 0.0, 43.0, 25.0, 33.0, 33.0, 33.0, 0.0, 33.0, 60.0, 68.0, 100.0, 109.0, 116.0, 85.0, 51.0, 60.0, 60.0, 85.0, 76.0, 109.0, 93.0, 109.0, 100.0, 109.0, 93.0, 93.0, 100.0, 109.0, 93.0, 85.0, 100.0, 109.0, 100.0, 93.0, 68.0, 109.0, 68.0, 85.0, 68.0, 85.0, 68.0, 60.0, 43.0, 60.0, 43.0, 60.0, 43.0, 60.0, 43.0, 
33.0, 0.0, 0.0, 33.0, 76.0, 33.0, 25.0, 43.0, 60.0, 60.0, 76.0, 76.0, 85.0, 68.0, 100.0, 125.0, 116.0, 68.0, 76.0, 85.0, 85.0, 85.0, 93.0, 93.0, 109.0, 93.0, 100.0, 85.0, 100.0, 68.0, 93.0, 93.0, 116.0, 85.0, 93.0, 60.0, 60.0, 68.0, 100.0, 60.0, 60.0, 68.0, 51.0, 33.0, 51.0, 43.0, 43.0, 33.0, 43.0, 0.0, 
43.0, 0.0, 0.0, 43.0, 85.0, 25.0, 33.0, 43.0, 68.0, 51.0, 85.0, 68.0, 93.0, 76.0, 109.0, 116.0, 116.0, 68.0, 85.0, 85.0, 93.0, 76.0, 93.0, 93.0, 116.0, 93.0, 109.0, 93.0, 109.0, 76.0, 93.0, 93.0, 116.0, 76.0, 93.0, 68.0, 68.0, 60.0, 109.0, 68.0, 68.0, 68.0, 60.0, 43.0, 60.0, 43.0, 43.0, 33.0, 43.0, 0.0, 
68.0, 33.0, 25.0, 0.0, 25.0, 68.0, 51.0, 33.0, 51.0, 43.0, 43.0, 43.0, 25.0, 60.0, 68.0, 68.0, 76.0, 85.0, 100.0, 109.0, 93.0, 85.0, 93.0, 85.0, 100.0, 109.0, 93.0, 85.0, 76.0, 85.0, 100.0, 93.0, 93.0, 85.0, 76.0, 85.0, 51.0, 60.0, 76.0, 109.0, 68.0, 43.0, 60.0, 43.0, 51.0, 33.0, 33.0, 43.0, 51.0, 33.0, 
43.0, 68.0, 60.0, 25.0, 33.0, 0.0, 68.0, 68.0, 60.0, 43.0, 68.0, 43.0, 33.0, 43.0, 60.0, 43.0, 85.0, 60.0, 68.0, 68.0, 85.0, 68.0, 93.0, 68.0, 85.0, 60.0, 85.0, 68.0, 85.0, 109.0, 93.0, 93.0, 85.0, 93.0, 85.0, 76.0, 68.0, 68.0, 93.0, 68.0, 85.0, 60.0, 60.0, 25.0, 68.0, 33.0, 43.0, 0.0, 43.0, 33.0, 
25.0, 0.0, 25.0, 60.0, 60.0, 43.0, 0.0, 51.0, 76.0, 68.0, 76.0, 60.0, 51.0, 43.0, 43.0, 33.0, 85.0, 43.0, 51.0, 60.0, 60.0, 43.0, 51.0, 60.0, 76.0, 68.0, 76.0, 85.0, 76.0, 85.0, 76.0, 85.0, 85.0, 68.0, 51.0, 85.0, 76.0, 60.0, 51.0, 85.0, 76.0, 60.0, 51.0, 33.0, 51.0, 33.0, 25.0, 25.0, 33.0, 33.0, 
43.0, 25.0, 33.0, 0.0, 43.0, 43.0, 60.0, 68.0, 43.0, 25.0, 60.0, 68.0, 68.0, 51.0, 60.0, 43.0, 68.0, 60.0, 60.0, 60.0, 85.0, 60.0, 68.0, 68.0, 85.0, 68.0, 85.0, 68.0, 93.0, 76.0, 85.0, 85.0, 93.0, 76.0, 60.0, 68.0, 93.0, 33.0, 43.0, 68.0, 93.0, 68.0, 68.0, 25.0, 43.0, 25.0, 33.0, 0.0, 43.0, 25.0, 
43.0, 0.0, 33.0, 0.0, 43.0, 51.0, 60.0, 68.0, 43.0, 0.0, 60.0, 68.0, 68.0, 60.0, 60.0, 43.0, 68.0, 68.0, 60.0, 60.0, 76.0, 68.0, 68.0, 68.0, 76.0, 68.0, 85.0, 68.0, 93.0, 85.0, 76.0, 85.0, 93.0, 68.0, 51.0, 68.0, 76.0, 43.0, 43.0, 68.0, 76.0, 68.0, 68.0, 33.0, 43.0, 33.0, 33.0, 0.0, 25.0, 0.0, 
60.0, 60.0, 43.0, 0.0, 0.0, 0.0, 43.0, 60.0, 68.0, 60.0, 43.0, 43.0, 60.0, 60.0, 68.0, 51.0, 85.0, 60.0, 85.0, 51.0, 68.0, 60.0, 60.0, 60.0, 93.0, 93.0, 85.0, 68.0, 85.0, 68.0, 85.0, 68.0, 60.0, 60.0, 68.0, 68.0, 68.0, 60.0, 60.0, 51.0, 85.0, 68.0, 68.0, 43.0, 33.0, 33.0, 43.0, 25.0, 0.0, 0.0, 
43.0, 0.0, 43.0, 51.0, 60.0, 0.0, 43.0, 0.0, 60.0, 60.0, 68.0, 60.0, 33.0, 68.0, 51.0, 43.0, 60.0, 60.0, 68.0, 51.0, 60.0, 60.0, 68.0, 60.0, 85.0, 68.0, 68.0, 60.0, 85.0, 60.0, 68.0, 60.0, 60.0, 60.0, 68.0, 60.0, 60.0, 60.0, 51.0, 43.0, 60.0, 68.0, 76.0, 51.0, 43.0, 33.0, 43.0, 43.0, 33.0, 0.0, 
33.0, 25.0, 43.0, 43.0, 60.0, 25.0, 43.0, 43.0, 43.0, 25.0, 43.0, 33.0, 60.0, 33.0, 51.0, 33.0, 60.0, 43.0, 43.0, 33.0, 60.0, 33.0, 43.0, 43.0, 68.0, 43.0, 43.0, 68.0, 68.0, 33.0, 43.0, 43.0, 60.0, 43.0, 60.0, 60.0, 68.0, 51.0, 60.0, 43.0, 68.0, 25.0, 60.0, 68.0, 43.0, 33.0, 43.0, 25.0, 33.0, 0.0, 
25.0, 0.0, 51.0, 0.0, 43.0, 33.0, 51.0, 0.0, 43.0, 25.0, 43.0, 43.0, 51.0, 43.0, 33.0, 43.0, 43.0, 33.0, 33.0, 43.0, 51.0, 33.0, 43.0, 43.0, 43.0, 51.0, 60.0, 43.0, 43.0, 33.0, 51.0, 33.0, 51.0, 68.0, 60.0, 60.0, 68.0, 68.0, 68.0, 43.0, 68.0, 43.0, 51.0, 43.0, 68.0, 33.0, 25.0, 0.0, 25.0, 25.0, 
33.0, 0.0, 60.0, 0.0, 43.0, 33.0, 60.0, 0.0, 43.0, 0.0, 43.0, 43.0, 68.0, 43.0, 43.0, 43.0, 43.0, 33.0, 33.0, 43.0, 60.0, 33.0, 43.0, 43.0, 43.0, 43.0, 68.0, 43.0, 43.0, 33.0, 60.0, 25.0, 60.0, 68.0, 68.0, 60.0, 68.0, 68.0, 68.0, 43.0, 68.0, 43.0, 60.0, 43.0, 68.0, 33.0, 33.0, 0.0, 33.0, 0.0, 
25.0, 33.0, 25.0, 0.0, 33.0, 33.0, 51.0, 33.0, 25.0, 33.0, 25.0, 33.0, 43.0, 43.0, 51.0, 33.0, 33.0, 0.0, 25.0, 33.0, 33.0, 33.0, 25.0, 33.0, 60.0, 33.0, 43.0, 33.0, 43.0, 43.0, 51.0, 33.0, 60.0, 68.0, 51.0, 33.0, 76.0, 60.0, 51.0, 33.0, 51.0, 43.0, 25.0, 43.0, 51.0, 43.0, 51.0, 0.0, 25.0, 0.0, 
43.0, 0.0, 0.0, 0.0, 43.0, 0.0, 33.0, 0.0, 43.0, 25.0, 43.0, 33.0, 43.0, 25.0, 43.0, 43.0, 43.0, 0.0, 60.0, 43.0, 43.0, 25.0, 43.0, 43.0, 43.0, 33.0, 33.0, 33.0, 60.0, 25.0, 43.0, 43.0, 68.0, 33.0, 60.0, 0.0, 43.0, 25.0, 43.0, 43.0, 43.0, 0.0, 33.0, 0.0, 43.0, 0.0, 33.0, 0.0, 43.0, 0.0, 
